Team,Sport,Age,x
Germany,Football,24.669811320754718,-1975.3301886792453
Germany,Golf,31.375,-1968.625
Germany,Gymnastics,24.833684210526314,-1975.1663157894736
Germany,Handball,27.271676300578033,-1972.728323699422
Germany,Hockey,25.272222222222222,-1974.7277777777779
Germany,Judo,26.43362831858407,-1973.5663716814158
Germany,Karate,32.0,-1968.0
Germany,Marathon Swimming,24.5,-1975.5
Germany,Modern Pentathlon,26.29090909090909,-1973.709090909091
Germany,Polo,40.75,-1959.25
Germany,Rhythmic Gymnastics,17.612903225806452,-1982.3870967741937
Germany,Rowing,25.484848484848484,-1974.5151515151515
Germany,Sailing,29.17241379310345,-1970.8275862068965
Germany,Shooting,32.2851711026616,-1967.7148288973383
Germany,Skateboarding,17.0,-1983.0
Germany,Sport Climbing,28.0,-1972.0
Germany,Surfing,24.0,-1976.0
Germany,Swimming,22.53191489361702,-1977.468085106383
Germany,Synchronized Swimming,23.0,-1977.0
Germany,Table Tennis,28.675675675675677,-1971.3243243243244
Germany,Taekwondo,22.916666666666668,-1977.0833333333333
Germany,Tennis,26.155844155844157,-1973.844155844156
Germany,Trampolining,29.0,-1971.0
Germany,Triathlon,27.483870967741936,-1972.516129032258
Germany,Tug-Of-War,24.625,-1975.375
Germany,Volleyball,26.083333333333332,-1973.9166666666667
Germany,Water Polo,26.083333333333332,-1973.9166666666667
Germany,Weightlifting,27.371134020618555,-1972.6288659793815
Germany,Wrestling,26.07471264367816,-1973.9252873563219
Germany-1,Badminton,27.0,-1973.0
Germany-1,Beach Volleyball,29.444444444444443,-1970.5555555555557
Germany-1,Canoeing,24.666666666666668,-1975.3333333333333
Germany-1,Equestrianism,34.0,-1966.0
Germany-1,Table Tennis,30.0,-1970.0
Germany-1,Tennis,27.1,-1972.9
Germany-2,Badminton,27.5,-1972.5
Germany-2,Beach Volleyball,28.72222222222222,-1971.2777777777778
Germany-2,Canoeing,29.166666666666668,-1970.8333333333333
Germany-2,Table Tennis,25.5,-1974.5
Germany-2,Tennis,23.3,-1976.7
Germany-3,Canoeing,24.5,-1975.5
Germany/United States,Tennis,25.0,-1975.0
Ghana,Athletics,24.161616161616163,-1975.8383838383838
Ghana,Boxing,22.8135593220339,-1977.1864406779662
Ghana,Football,23.04255319148936,-1976.9574468085107
Ghana,Judo,25.666666666666668,-1974.3333333333333
Ghana,Swimming,16.75,-1983.25
Ghana,Table Tennis,22.625,-1977.375
Ghana,Weightlifting,18.666666666666668,-1981.3333333333333
Gilliatt V,Sailing,47.0,-1953.0
Girl Pat,Sailing,32.333333333333336,-1967.6666666666667
Giselle-6,Sailing,34.0,-1966.0
Gitana-2,Sailing,26.0,-1974.0
Gitana-21,Sailing,26.0,-1974.0
Glider,Sailing,31.0,-1969.0
Glisten,Sailing,26.5,-1973.5
Gran Gesto,Equestrianism,40.0,-1960.0
Great Britain,Archery,32.88805970149254,-1967.1119402985075
Great Britain,Art Competitions,52.98969072164948,-1947.0103092783506
Great Britain,Artistic Gymnastics,21.381818181818183,-1978.6181818181817
Great Britain,Artistic Swimming,19.5,-1980.5
Great Britain,Athletics,25.43782837127846,-1974.5621716287214
Great Britain,Badminton,26.680851063829788,-1973.3191489361702
Great Britain,Basketball,26.838709677419356,-1973.1612903225807
Great Britain,Beach Volleyball,28.833333333333332,-1971.1666666666667
Great Britain,Boxing,22.57766990291262,-1977.4223300970873
Great Britain,Canoe Slalom,26.75,-1973.25
Great Britain,Canoe Sprint,27.333333333333332,-1972.6666666666667
Great Britain,Canoeing,25.897119341563787,-1974.102880658436
Great Britain,Cycling,25.576923076923077,-1974.423076923077
Great Britain,Cycling BMX Freestyle,25.0,-1975.0
Great Britain,Cycling BMX Racing,21.5,-1978.5
Great Britain,Cycling Mountain Bike,23.0,-1977.0
Great Britain,Cycling Road,28.0,-1972.0
Great Britain,Cycling Track,26.363636363636363,-1973.6363636363637
Great Britain,Diving,22.429951690821255,-1977.5700483091787
Great Britain,Equestrian,35.52173913043478,-1964.4782608695652
Great Britain,Equestrianism,35.589333333333336,-1964.4106666666667
Great Britain,Fencing,31.610714285714284,-1968.3892857142857
Great Britain,Figure Skating,30.77777777777778,-1969.2222222222222
Great Britain,Football,25.917721518987342,-1974.0822784810127
Great Britain,Golf,33.142857142857146,-1966.857142857143
Great Britain,Gymnastics,22.513071895424837,-1977.486928104575
Great Britain,Handball,25.107142857142858,-1974.892857142857
Great Britain,Hockey,27.34223300970874,-1972.6577669902913
Great Britain,Jeu De Paume,32.888888888888886,-1967.111111111111
Great Britain,Judo,26.316239316239315,-1973.6837606837607
Great Britain,Lacrosse,25.0,-1975.0
Great Britain,Marathon Swimming,22.0,-1978.0
Great Britain,Modern Pentathlon,26.431192660550458,-1973.5688073394494
Great Britain,Polo,40.0,-1960.0
Great Britain,Racquets,28.333333333333332,-1971.6666666666667
Great Britain,Rhythmic Gymnastics,18.846153846153847,-1981.1538461538462
Great Britain,Rowing,25.939042089985485,-1974.0609579100146
Great Britain,Rugby Sevens,26.4,-1973.6
Great Britain,Sailing,29.583333333333332,-1970.4166666666667
Great Britain,Shooting,37.285377358490564,-1962.7146226415093
Great Britain,Skateboarding,14.0,-1986.0
Great Britain,Sport Climbing,28.0,-1972.0
Great Britain,Swimming,21.115558912386707,-1978.8844410876134
Great Britain,Synchronized Swimming,21.333333333333332,-1978.6666666666667
Great Britain,Table Tennis,25.515151515151516,-1974.4848484848485
Great Britain,Taekwondo,23.454545454545453,-1976.5454545454545
Great Britain,Tennis,28.721739130434784,-1971.2782608695652
Great Britain,Trampoline Gymnastics,31.0,-1969.0
Great Britain,Trampolining,24.444444444444443,-1975.5555555555557
Great Britain,Triathlon,27.28205128205128,-1972.7179487179487
Great Britain,Tug-Of-War,34.875,-1965.125
Great Britain,Volleyball,26.541666666666668,-1973.4583333333333
Great Britain,Water Polo,27.278350515463917,-1972.721649484536
Great Britain,Weightlifting,27.04201680672269,-1972.9579831932774
Great Britain,Wrestling,25.948529411764707,-1974.0514705882354
Great Britain-1,Badminton,27.40909090909091,-1972.590909090909
Great Britain-1,Canoeing,28.333333333333332,-1971.6666666666667
Great Britain-1,Figure Skating,27.666666666666668,-1972.3333333333333
Great Britain-1,Racquets,26.0,-1974.0
Great Britain-1,Shooting,42.5,-1957.5
Great Britain-1,Table Tennis,21.5,-1978.5
Great Britain-1,Tennis,31.571428571428573,-1968.4285714285713
Great Britain-2,Badminton,26.363636363636363,-1973.6363636363637
Great Britain-2,Canoeing,28.333333333333332,-1971.6666666666667
Great Britain-2,Figure Skating,35.0,-1965.0
Great Britain-2,Racquets,24.0,-1976.0
Great Britain-2,Shooting,50.0,-1950.0
Great Britain-2,Table Tennis,29.5,-1970.5
Great Britain-2,Tennis,31.333333333333332,-1968.6666666666667
Great Britain-3,Figure Skating,36.0,-1964.0
Great Britain-3,Racquets,37.0,-1963.0
Great Britain-3,Tennis,33.333333333333336,-1966.6666666666667
Great Britain-4,Tennis,32.375,-1967.625
Great Britain/Germany,Tennis,22.5,-1977.5
Greece,Archery,29.666666666666668,-1970.3333333333333
Greece,Art Competitions,38.25,-1961.75
Greece,Artistic Gymnastics,30.0,-1970.0
Greece,Artistic Swimming,21.8,-1978.2
Greece,Athletics,25.759753593429156,-1974.2402464065708
Greece,Badminton,24.0,-1976.0
Greece,Baseball,27.0,-1973.0
Greece,Basketball,26.49019607843137,-1973.5098039215686
Greece,Beach Volleyball,28.333333333333332,-1971.6666666666667
Greece,Boxing,26.076923076923077,-1973.923076923077
Greece,Canoeing,25.066666666666666,-1974.9333333333334
Greece,Cycling,25.833333333333332,-1974.1666666666667
Greece,Cycling Mountain Bike,35.0,-1965.0
Greece,Cycling Road,32.0,-1968.0
Greece,Cycling Track,33.0,-1967.0
Greece,Diving,21.782608695652176,-1978.2173913043478
Greece,Equestrianism,33.0,-1967.0
Greece,Fencing,27.431818181818183,-1972.5681818181818
Greece,Football,23.526315789473685,-1976.4736842105262
Greece,Golf,25.0,-1975.0
Greece,Gymnastics,18.533333333333335,-1981.4666666666667
Greece,Handball,27.133333333333333,-1972.8666666666666
Greece,Judo,25.46153846153846,-1974.5384615384614
Greece,Marathon Swimming,22.0,-1978.0
Greece,Modern Pentathlon,22.5,-1977.5
Greece,Rhythmic Gymnastics,17.15,-1982.85
Greece,Rowing,24.485714285714284,-1975.5142857142857
Greece,Sailing,28.7984496124031,-1971.2015503875969
Greece,Shooting,34.825806451612905,-1965.1741935483872
Greece,Softball,24.642857142857142,-1975.357142857143
Greece,Swimming,21.4978354978355,-1978.5021645021645
Greece,Synchronized Swimming,22.5,-1977.5
Greece,Table Tennis,30.272727272727273,-1969.7272727272727
Greece,Taekwondo,24.583333333333332,-1975.4166666666667
Greece,Tennis,24.384615384615383,-1975.6153846153845
Greece,Trampolining,31.0,-1969.0
Greece,Triathlon,31.333333333333332,-1968.6666666666667
Greece,Volleyball,26.75,-1973.25
Greece,Water Polo,26.080645161290324,-1973.9193548387098
Greece,Weightlifting,25.347826086956523,-1974.6521739130435
Greece,Wrestling,25.59633027522936,-1974.4036697247707
Greece-1,Beach Volleyball,23.0,-1977.0
Greece-1,Tennis,22.0,-1978.0
Greece-2,Beach Volleyball,30.5,-1969.5
Greece-2,Tennis,21.0,-1979.0
Greece-3,Tennis,23.0,-1977.0
Greece-4,Tennis,20.0,-1980.0
Greenoaks Dundee,Equestrianism,50.0,-1950.0
Grenada,Athletics,23.29268292682927,-1976.7073170731708
Grenada,Boxing,23.833333333333332,-1976.1666666666667
Grenada,Swimming,18.75,-1981.25
Grenada,Taekwondo,32.0,-1968.0
Grifo III,Sailing,28.0,-1972.0
Grifo IV,Sailing,30.666666666666668,-1969.3333333333333
Grifone,Sailing,34.333333333333336,-1965.6666666666667
Gteborgs Roddfrening-2,Rowing,29.2,-1970.8
Gteborgs Roddklubb-1,Rowing,24.666666666666668,-1975.3333333333333
Guam,Archery,32.0,-1968.0
Guam,Athletics,27.105263157894736,-1972.8947368421052
Guam,Boxing,20.0,-1980.0
Guam,Canoeing,21.0,-1979.0
Guam,Cycling,29.944444444444443,-1970.0555555555557
Guam,Judo,23.875,-1976.125
Guam,Sailing,29.875,-1970.125
Guam,Swimming,18.891304347826086,-1981.108695652174
Guam,Weightlifting,26.0,-1974.0
Guam,Wrestling,24.571428571428573,-1975.4285714285713
Guanahani,Sailing,29.666666666666668,-1970.3333333333333
Guatemala,Art Competitions,27.0,-1973.0
Guatemala,Athletics,25.8,-1974.2
Guatemala,Badminton,26.571428571428573,-1973.4285714285713
Guatemala,Boxing,25.0,-1975.0
Guatemala,Canoeing,21.0,-1979.0
Guatemala,Cycling,23.735294117647058,-1976.264705882353
Guatemala,Cycling Road,37.0,-1963.0
Guatemala,Equestrianism,28.166666666666668,-1971.8333333333333
Guatemala,Fencing,32.0,-1968.0
Guatemala,Football,25.962264150943398,-1974.0377358490566
Guatemala,Gymnastics,16.88888888888889,-1983.111111111111
Guatemala,Judo,25.166666666666668,-1974.8333333333333
Guatemala,Modern Pentathlon,23.428571428571427,-1976.5714285714287
Guatemala,Rowing,29.6,-1970.4
Guatemala,Sailing,24.272727272727273,-1975.7272727272727
Guatemala,Shooting,32.46296296296296,-1967.537037037037
Guatemala,Swimming,17.54022988505747,-1982.4597701149426
Guatemala,Taekwondo,21.2,-1978.8
Guatemala,Weightlifting,22.357142857142858,-1977.642857142857
Guatemala,Wrestling,23.272727272727273,-1976.7272727272727
Guinea,Athletics,21.48148148148148,-1978.5185185185185
Guinea,Boxing,25.0,-1975.0
Guinea,Football,23.0,-1977.0
Guinea,Judo,28.727272727272727,-1971.2727272727273
Guinea,Swimming,22.0,-1978.0
Guinea,Taekwondo,17.0,-1983.0
Guinea,Wrestling,25.0,-1975.0
Guinea Bissau,Athletics,23.416666666666668,-1976.5833333333333
Guinea Bissau,Judo,32.0,-1968.0
Guinea Bissau,Wrestling,28.625,-1971.375
Guinea-Bissau,Athletics,26.0,-1974.0
Guinea-Bissau,Judo,32.0,-1968.0
Guinea-Bissau,Wrestling,28.5,-1971.5
Gullvinge,Sailing,33.0,-1967.0
Gustel V,Sailing,30.4,-1969.6
Gustel X,Sailing,43.0,-1957.0
Gustl XI,Sailing,47.333333333333336,-1952.6666666666667
Guyana,Athletics,24.096153846153847,-1975.9038461538462
Guyana,Boxing,22.473684210526315,-1977.5263157894738
Guyana,Cycling,26.076923076923077,-1973.923076923077
Guyana,Judo,17.0,-1983.0
Guyana,Swimming,18.75,-1981.25
Guyana,Table Tennis,24.0,-1976.0
Guyana,Weightlifting,24.8,-1975.2
Guyoni,Sailing,36.5,-1963.5
Gwendoline-2,Sailing,,
Gwendoline-22,Sailing,,
GyoshuII,Sailing,23.5,-1976.5
Gyp-23,Sailing,,
Gyp-6,Sailing,,
Gyrinus-1,Motorboating,29.333333333333332,-1970.6666666666667
Haiti,Art Competitions,,
Haiti,Athletics,25.228070175438596,-1974.7719298245613
Haiti,Boxing,22.285714285714285,-1977.7142857142858
Haiti,Fencing,23.333333333333332,-1976.6666666666667
Haiti,Judo,26.5,-1973.5
Haiti,Shooting,,
Haiti,Swimming,21.4,-1978.6
Haiti,Taekwondo,18.0,-1982.0
Haiti,Tennis,23.666666666666668,-1976.3333333333333
Haiti,Weightlifting,26.5,-1973.5
Haiti,Wrestling,38.0,-1962.0
Hakahana,Sailing,41.0,-1959.0
Hamburg,Sailing,27.0,-1973.0
Hannover,Sailing,34.0,-1966.0
Harmony,Sailing,22.0,-1978.0
Hatuey,Sailing,45.0,-1955.0
Hayama,Sailing,28.0,-1972.0
Hb-20,Sailing,,
Hb-24,Sailing,,
Heatherbell,Sailing,34.857142857142854,-1965.142857142857
Heidelberg,Sailing,30.0,-1970.0
Heira II,Sailing,38.44444444444444,-1961.5555555555557
Helsingfors R. K.,Rowing,29.6,-1970.4
Hera-1,Sailing,33.77777777777778,-1966.2222222222222
Heroine,Sailing,47.0,-1953.0
Hi-Hi,Sailing,35.25,-1964.75
Hilarius,Sailing,39.0,-1961.0
Hirondelle,Sailing,50.0,-1950.0
Hojwa,Sailing,32.0,-1968.0
Holland,Sailing,22.5,-1977.5
Hollandia,Sailing,45.5,-1954.5
Honduras,Athletics,25.032258064516128,-1974.967741935484
Honduras,Boxing,21.666666666666668,-1978.3333333333333
Honduras,Fencing,36.0,-1964.0
Honduras,Football,22.511111111111113,-1977.4888888888888
Honduras,Judo,29.0,-1971.0
Honduras,Rowing,21.0,-1979.0
Honduras,Shooting,26.0,-1974.0
Honduras,Swimming,18.72,-1981.28
Honduras,Table Tennis,22.0,-1978.0
Honduras,Taekwondo,31.0,-1969.0
Honduras,Weightlifting,22.666666666666668,-1977.3333333333333
Honduras,Wrestling,21.0,-1979.0
Hong Kong,Archery,27.272727272727273,-1972.7272727272727
Hong Kong,Athletics,24.02777777777778,-1975.9722222222222
Hong Kong,Badminton,24.5,-1975.5
Hong Kong,Boxing,24.5,-1975.5
Hong Kong,Canoeing,25.185185185185187,-1974.8148148148148
Hong Kong,Cycling,23.64814814814815,-1976.351851851852
Hong Kong,Diving,21.428571428571427,-1978.5714285714287
Hong Kong,Equestrianism,25.0,-1975.0
Hong Kong,Fencing,25.66176470588235,-1974.3382352941176
Hong Kong,Golf,22.0,-1978.0
Hong Kong,Gymnastics,22.77777777777778,-1977.2222222222222
Hong Kong,Hockey,26.823529411764707,-1973.1764705882354
Hong Kong,Judo,27.176470588235293,-1972.8235294117646
Hong Kong,Rowing,24.80952380952381,-1975.1904761904761
Hong Kong,Sailing,29.22222222222222,-1970.7777777777778
Hong Kong,Shooting,42.68571428571428,-1957.3142857142857
Hong Kong,Swimming,19.019704433497537,-1980.9802955665025
Hong Kong,Table Tennis,26.848484848484848,-1973.1515151515152
Hong Kong,Triathlon,26.333333333333332,-1973.6666666666667
Hong Kong,Weightlifting,29.0,-1971.0
"Hong Kong, China",Artistic Gymnastics,29.0,-1971.0
"Hong Kong, China",Athletics,32.0,-1968.0
"Hong Kong, China",Badminton,27.5,-1972.5
"Hong Kong, China",Cycling Road,25.0,-1975.0
"Hong Kong, China",Cycling Track,29.625,-1970.375
"Hong Kong, China",Equestrian,32.0,-1968.0
"Hong Kong, China",Fencing,25.642857142857142,-1974.357142857143
"Hong Kong, China",Golf,27.0,-1973.0
"Hong Kong, China",Karate,29.0,-1971.0
"Hong Kong, China",Marathon Swimming,18.0,-1982.0
"Hong Kong, China",Rowing,22.0,-1978.0
"Hong Kong, China",Sailing,25.666666666666668,-1974.3333333333333
"Hong Kong, China",Swimming,24.357142857142858,-1975.642857142857
"Hong Kong, China",Table Tennis,25.416666666666668,-1974.5833333333333
"Hong Kong, China",Triathlon,21.0,-1979.0
Hong Kong-1,Table Tennis,25.833333333333332,-1974.1666666666667
Hong Kong-2,Table Tennis,27.666666666666668,-1972.3333333333333
Hornet,Sailing,24.0,-1976.0
Humbug V,Sailing,35.5,-1964.5
Hungaria,Sailing,29.0,-1971.0
Hungaria Evezos Egylet,Rowing,25.77777777777778,-1974.2222222222222
Hungary,Archery,27.133333333333333,-1972.8666666666666
Hungary,Art Competitions,46.66265060240964,-1953.3373493975903
Hungary,Artistic Gymnastics,21.0,-1979.0
Hungary,Athletics,25.301423027166884,-1974.698576972833
Hungary,Badminton,22.555555555555557,-1977.4444444444443
Hungary,Basketball,24.049180327868854,-1975.950819672131
Hungary,Boxing,23.89622641509434,-1976.1037735849056
Hungary,Canoe Sprint,26.4375,-1973.5625
Hungary,Canoeing,25.39016393442623,-1974.6098360655737
Hungary,Cycling,24.00900900900901,-1975.990990990991
Hungary,Cycling Mountain Bike,28.5,-1971.5
Hungary,Cycling Road,23.0,-1977.0
Hungary,Diving,21.23076923076923,-1978.7692307692307
Hungary,Equestrianism,32.5,-1967.5
Hungary,Fencing,29.940609951845907,-1970.059390048154
Hungary,Football,23.598484848484848,-1976.4015151515152
Hungary,Gymnastics,23.288540807914263,-1976.7114591920858
Hungary,Handball,26.923423423423422,-1973.0765765765766
Hungary,Hockey,23.4,-1976.6
Hungary,Judo,25.518072289156628,-1974.4819277108434
Hungary,Karate,25.0,-1975.0
Hungary,Marathon Swimming,25.5,-1974.5
Hungary,Modern Pentathlon,26.938144329896907,-1973.0618556701031
Hungary,Polo,34.2,-1965.8
Hungary,Rhythmic Gymnastics,18.875,-1981.125
Hungary,Rowing,25.229813664596275,-1974.7701863354037
Hungary,Sailing,27.718309859154928,-1972.281690140845
Hungary,Shooting,28.98993288590604,-1971.010067114094
Hungary,Swimming,20.91699092088197,-1979.083009079118
Hungary,Synchronized Swimming,18.75,-1981.25
Hungary,Table Tennis,28.613636363636363,-1971.3863636363637
Hungary,Taekwondo,25.5,-1974.5
Hungary,Tennis,24.21276595744681,-1975.787234042553
Hungary,Triathlon,27.9,-1972.1
Hungary,Volleyball,25.361702127659573,-1974.6382978723404
Hungary,Water Polo,26.266666666666666,-1973.7333333333333
Hungary,Weightlifting,26.177083333333332,-1973.8229166666667
Hungary,Wrestling,26.33211678832117,-1973.6678832116788
Hungary-1,Tennis,27.5,-1972.5
Hungary-2,Tennis,26.333333333333332,-1973.6666666666667
Hungary-3,Tennis,21.5,-1978.5
Hurlingham-2,Polo,33.0,-1967.0
Iceland,Art Competitions,49.0,-1951.0
Iceland,Athletics,24.45762711864407,-1975.542372881356
Iceland,Badminton,25.5,-1974.5
Iceland,Gymnastics,23.16,-1976.84
Iceland,Handball,26.833333333333332,-1973.1666666666667
Iceland,Judo,27.266666666666666,-1972.7333333333333
Iceland,Sailing,23.5,-1976.5
Iceland,Shooting,36.8,-1963.2
Iceland,Swimming,20.97761194029851,-1979.0223880597016
Iceland,Water Polo,24.0,-1976.0
Iceland,Weightlifting,23.142857142857142,-1976.857142857143
Iceland,Wrestling,24.0,-1976.0
Ilderim,Sailing,29.833333333333332,-1970.1666666666667
Impala,Sailing,36.0,-1964.0
Inca,Sailing,32.5,-1967.5
Independent Rowing Club-3,Rowing,26.0,-1974.0
India,Archery,23.923076923076923,-1976.076923076923
India,Art Competitions,30.0,-1970.0
India,Artistic Gymnastics,26.0,-1974.0
India,Athletics,25.363636363636363,-1974.6363636363637
India,Badminton,24.677419354838708,-1975.3225806451612
India,Basketball,27.083333333333332,-1972.9166666666667
India,Boxing,23.75438596491228,-1976.2456140350878
India,Cycling,27.0,-1973.0
India,Diving,28.0,-1972.0
India,Equestrian,29.0,-1971.0
India,Equestrianism,33.1,-1966.9
India,Fencing,27.0,-1973.0
India,Football,24.033333333333335,-1975.9666666666667
India,Golf,27.428571428571427,-1972.5714285714287
India,Gymnastics,25.35135135135135,-1974.6486486486488
India,Hockey,24.926829268292682,-1975.0731707317073
India,Judo,24.3125,-1975.6875
India,Rowing,24.0,-1976.0
India,Sailing,27.9375,-1972.0625
India,Shooting,30.086614173228348,-1969.9133858267717
India,Swimming,21.571428571428573,-1978.4285714285713
India,Table Tennis,25.65625,-1974.34375
India,Tennis,29.066666666666666,-1970.9333333333334
India,Water Polo,27.4,-1972.6
India,Weightlifting,26.075,-1973.925
India,Wrestling,24.195876288659793,-1975.8041237113403
India-1,Tennis,36.5,-1963.5
India-2,Tennis,27.0,-1973.0
Individual Olympic Athletes,Athletics,24.153846153846153,-1975.8461538461538
Individual Olympic Athletes,Boxing,30.0,-1970.0
Individual Olympic Athletes,Canoeing,22.285714285714285,-1977.7142857142858
Individual Olympic Athletes,Cycling,25.5,-1974.5
Individual Olympic Athletes,Fencing,23.0,-1977.0
Individual Olympic Athletes,Judo,23.4,-1976.6
Individual Olympic Athletes,Rhythmic Gymnastics,16.0,-1984.0
Individual Olympic Athletes,Rowing,25.0,-1975.0
Individual Olympic Athletes,Sailing,20.0,-1980.0
Individual Olympic Athletes,Shooting,29.894736842105264,-1970.1052631578948
Individual Olympic Athletes,Swimming,21.8,-1978.2
